Date,nasdaq100_price,crude_price,GDP,rate_y
2020-11-12,11827.1396484375,41.119998931884766,22287.31380434783,0.08458333333333333
2020-11-13,11937.83984375,40.130001068115234,22293.57122826087,0.08416666666666667
2020-11-16,12013.3798828125,41.34000015258789,22312.343500000003,0.08291666666666667
2020-11-17,11977.490234375,41.43000030517578,22318.600923913044,0.0825
2020-11-18,11894.7099609375,41.81999969482422,22324.858347826088,0.08208333333333333
2020-11-19,11985.4296875,41.7400016784668,22331.115771739132,0.08166666666666667
2020-11-20,11906.4404296875,42.150001525878906,22337.373195652173,0.08125
2020-11-23,11905.9404296875,43.060001373291016,22356.145467391307,0.08
2020-11-24,12079.8095703125,44.90999984741211,22362.402891304348,0.08
2020-11-25,12152.2197265625,45.709999084472656,22368.660315217392,0.08
2020-11-27,12258.2099609375,45.52999877929688,22381.17516304348,0.08
2020-11-30,12268.3203125,45.34000015258789,22399.94743478261,0.09
2020-12-01,12455.330078125,44.54999923706055,22406.20485869565,0.09
2020-12-02,12456.41015625,45.27999877929688,22412.462282608696,0.09
2020-12-03,12467.1298828125,45.63999938964844,22418.71970652174,0.09
2020-12-04,12528.48046875,46.2599983215332,22424.977130434785,0.09
2020-12-07,12596.4697265625,45.7599983215332,22443.749402173915,0.09
2020-12-08,12635.7197265625,45.59999847412109,22450.00682608696,0.09
2020-12-09,12364.6396484375,45.52000045776367,22456.26425,0.09
2020-12-10,12401.740234375,46.77999877929688,22462.521673913045,0.09
2020-12-11,12375.41015625,46.56999969482422,22468.77909782609,0.09
2020-12-14,12462.2099609375,46.9900016784668,22487.55136956522,0.09
2020-12-15,12595.919921875,47.619998931884766,22493.808793478263,0.09
2020-12-16,12668.16015625,47.81999969482422,22500.066217391304,0.09
2020-12-17,12752.0595703125,48.36000061035156,22506.32364130435,0.09
2020-12-18,12738.1796875,49.09999847412109,22512.581065217393,0.09
2020-12-21,12690.259765625,47.7400016784668,22531.353336956523,0.09
2020-12-22,12717.5595703125,47.02000045776367,22537.610760869567,0.09
2020-12-23,12653.1396484375,48.119998931884766,22543.86818478261,0.09
2020-12-24,12711.009765625,48.22999954223633,22550.125608695653,0.09
2020-12-28,12838.8603515625,47.619998931884766,22575.155304347827,0.09
2020-12-29,12843.490234375,48.0,22581.41272826087,0.09
2020-12-30,12845.3603515625,48.400001525878906,22587.670152173916,0.09
2020-12-31,12888.2802734375,48.52000045776367,22593.927576086957,0.09
2021-01-04,12694.66015625,47.619998931884766,22623.257566666667,0.08809523809523809
2021-01-05,12802.3798828125,49.93000030517578,22630.948422222224,0.08761904761904761
2021-01-06,12623.349609375,50.630001068115234,22638.63927777778,0.08714285714285715
2021-01-07,12939.5703125,50.83000183105469,22646.330133333333,0.08666666666666667
2021-01-08,13105.2001953125,52.2400016784668,22654.02098888889,0.08619047619047619
2021-01-11,12902.490234375,52.25,22677.093555555555,0.08476190476190476
2021-01-12,12892.08984375,53.209999084472656,22684.78441111111,0.08428571428571428
2021-01-13,12973.6298828125,52.90999984741211,22692.475266666668,0.0838095238095238
2021-01-14,12898.6904296875,53.56999969482422,22700.166122222225,0.08333333333333333
2021-01-15,12803.9296875,52.36000061035156,22707.856977777778,0.08285714285714285
